elapsed_time,player_pos_x,player_pos_y,player_pos_z
12.133,2062.0,637.0,-1056.0
12.151,2062.0,637.0,-1056.0
12.195,2062.0,637.0,-1056.0
12.196,2062.0,637.0,-1056.0
12.197,2062.0,637.0,-1056.0
12.208,2054.0,647.0,-1043.0
12.24,2054.0,647.0,-1043.0
12.241,2054.0,647.0,-1043.0
12.286,2054.0,647.0,-1043.0
12.287,2054.0,647.0,-1043.0
12.32,2058.0,657.0,-1018.0
12.333,2058.0,657.0,-1018.0
12.336,2058.0,657.0,-1018.0
12.354,2058.0,657.0,-1018.0
12.375,2058.0,657.0,-1018.0
12.376,2058.0,657.0,-1018.0
12.421,2058.0,657.0,-1018.0
12.429,2058.0,657.0,-1018.0
12.433,2069.0,654.0,-985.0
12.474,2069.0,654.0,-985.0
12.508,2078.0,646.0,-956.0
12.542,2078.0,646.0,-956.0
12.6,2078.0,646.0,-956.0
12.601,2078.0,646.0,-956.0
12.602,2078.0,646.0,-956.0
12.62,2078.0,632.0,-998.0
12.645,2078.0,632.0,-998.0
12.646,2078.0,632.0,-998.0
12.647,2078.0,632.0,-998.0
12.654,2078.0,632.0,-998.0
12.693,2078.0,632.0,-998.0
12.694,2078.0,632.0,-998.0
12.729,2078.0,632.0,-998.0
12.732,2076.0,664.0,-965.0
12.78,2076.0,664.0,-965.0
12.781,2076.0,664.0,-965.0
12.782,2076.0,664.0,-965.0
12.807,2077.0,499.0,-1015.0
12.825,2077.0,499.0,-1015.0
12.826,2077.0,499.0,-1015.0
12.828,2077.0,499.0,-1015.0
12.87,2077.0,499.0,-1015.0
12.871,2077.0,499.0,-1015.0
12.879,2077.0,499.0,-1015.0
12.916,2077.0,499.0,-1015.0
12.92,2070.0,542.0,-999.0
12.961,2070.0,542.0,-999.0
12.992,2070.0,542.0,-999.0
13.005,2070.0,542.0,-999.0
13.029,2070.0,542.0,-999.0
13.033,2078.0,584.0,-998.0
13.05,2078.0,584.0,-998.0
13.051,2078.0,584.0,-998.0
13.096,2078.0,584.0,-998.0
13.097,2078.0,584.0,-998.0
13.108,2087.0,649.0,-1001.0
13.14,2087.0,649.0,-1001.0
13.141,2087.0,649.0,-1001.0
13.142,2087.0,649.0,-1001.0
13.186,2087.0,649.0,-1001.0
13.186,2087.0,649.0,-1001.0
13.22,2088.0,686.0,-1031.0
13.231,2088.0,686.0,-1031.0
13.276,2088.0,686.0,-1031.0
13.321,2088.0,686.0,-1031.0
13.322,2088.0,686.0,-1031.0
13.329,2088.0,686.0,-1031.0
13.33,2088.0,686.0,-1031.0
13.332,2078.0,730.0,-1052.0
13.408,2055.0,751.0,-1110.0
13.41,2055.0,751.0,-1110.0
13.411,2055.0,751.0,-1110.0
13.412,2055.0,751.0,-1110.0
13.442,2055.0,751.0,-1110.0
13.455,2055.0,751.0,-1110.0
13.456,2055.0,751.0,-1110.0
13.457,2055.0,751.0,-1110.0
13.514,2055.0,751.0,-1110.0
13.515,2055.0,751.0,-1110.0
13.52,2019.0,789.0,-1141.0
13.545,2019.0,789.0,-1141.0
13.592,2019.0,789.0,-1141.0
13.629,2019.0,789.0,-1141.0
13.629,2019.0,789.0,-1141.0
13.632,1991.0,813.0,-1196.0
13.636,1991.0,813.0,-1196.0
13.637,1991.0,813.0,-1196.0
13.68,1991.0,813.0,-1196.0
13.708,1968.0,855.0,-1200.0
13.725,1968.0,855.0,-1200.0
13.726,1968.0,855.0,-1200.0
13.727,1968.0,855.0,-1200.0
13.771,1968.0,855.0,-1200.0
13.815,1968.0,855.0,-1200.0
13.816,1968.0,855.0,-1200.0
13.82,1950.0,857.0,-1206.0
13.854,1950.0,857.0,-1206.0
13.86,1950.0,857.0,-1206.0
13.861,1950.0,857.0,-1206.0
13.862,1950.0,857.0,-1206.0
13.908,1950.0,857.0,-1206.0
13.929,1950.0,857.0,-1206.0
13.932,1937.0,869.0,-1245.0
13.95,1937.0,869.0,-1245.0
13.951,1937.0,869.0,-1245.0
13.996,1937.0,869.0,-1245.0
13.996,1937.0,869.0,-1245.0
13.997,1937.0,869.0,-1245.0
14.008,1930.0,899.0,-1253.0
14.04,1930.0,899.0,-1253.0
14.041,1930.0,899.0,-1253.0
14.042,1930.0,899.0,-1253.0
14.085,1930.0,899.0,-1253.0
14.086,1930.0,899.0,-1253.0
14.12,1918.0,914.0,-1287.0
14.136,1918.0,914.0,-1287.0
14.155,1918.0,914.0,-1287.0
14.22,1918.0,914.0,-1287.0
14.221,1918.0,914.0,-1287.0
14.222,1918.0,914.0,-1287.0
14.229,1918.0,914.0,-1287.0
14.233,1873.0,958.0,-1299.0
14.265,1873.0,958.0,-1299.0
14.266,1873.0,958.0,-1299.0
14.308,1848.0,950.0,-1295.0
14.311,1848.0,950.0,-1295.0
14.313,1848.0,950.0,-1295.0
14.356,1848.0,950.0,-1295.0
14.358,1848.0,950.0,-1295.0
14.379,1848.0,950.0,-1295.0
14.4,1848.0,950.0,-1295.0
14.42,1838.0,947.0,-1309.0
14.445,1838.0,947.0,-1309.0
14.446,1838.0,947.0,-1309.0
14.447,1838.0,947.0,-1309.0
14.529,1838.0,947.0,-1309.0
14.53,1838.0,947.0,-1309.0
14.532,1843.0,982.0,-1322.0
14.551,1843.0,982.0,-1322.0
14.551,1843.0,982.0,-1322.0
14.58,1843.0,982.0,-1322.0
14.581,1843.0,982.0,-1322.0
14.608,1834.0,991.0,-1318.0
14.625,1834.0,991.0,-1318.0
14.628,1834.0,991.0,-1318.0
14.641,1834.0,991.0,-1318.0
14.67,1834.0,991.0,-1318.0
14.671,1834.0,991.0,-1318.0
14.672,1834.0,991.0,-1318.0
14.715,1834.0,991.0,-1318.0
14.72,1808.0,981.0,-1334.0
14.754,1808.0,981.0,-1334.0
14.761,1808.0,981.0,-1334.0
14.762,1808.0,981.0,-1334.0
14.763,1808.0,981.0,-1334.0
14.806,1808.0,981.0,-1334.0
14.807,1808.0,981.0,-1334.0
14.829,1808.0,981.0,-1334.0
14.833,1784.0,976.0,-1349.0
14.85,1784.0,976.0,-1349.0
14.851,1784.0,976.0,-1349.0
14.896,1784.0,976.0,-1349.0
14.907,1808.0,995.0,-1316.0
14.94,1808.0,995.0,-1316.0
14.942,1808.0,995.0,-1316.0
14.986,1808.0,995.0,-1316.0
15.02,1839.0,1001.0,-1285.0
15.031,1839.0,1001.0,-1285.0
15.032,1839.0,1001.0,-1285.0
15.055,1839.0,1001.0,-1285.0
15.075,1839.0,1001.0,-1285.0
15.076,1839.0,1001.0,-1285.0
15.12,1839.0,1001.0,-1285.0
15.121,1839.0,1001.0,-1285.0
15.123,1839.0,1001.0,-1285.0
15.133,1761.0,969.0,-1390.0
15.204,1761.0,969.0,-1390.0
15.207,1747.0,989.0,-1446.0
15.21,1747.0,989.0,-1446.0
15.241,1747.0,989.0,-1446.0
15.256,1747.0,989.0,-1446.0
15.257,1747.0,989.0,-1446.0
15.32,1768.0,1001.0,-1462.0
15.346,1768.0,1001.0,-1462.0
15.347,1768.0,1001.0,-1462.0
15.43,1768.0,1001.0,-1462.0
15.47,1781.0,1035.0,-1499.0
15.508,1773.0,1032.0,-1496.0
15.581,1773.0,1032.0,-1496.0
15.582,1773.0,1032.0,-1496.0
15.617,1773.0,1032.0,-1496.0
15.62,1768.0,1023.0,-1521.0
15.654,1768.0,1023.0,-1521.0
15.655,1768.0,1023.0,-1521.0
15.66,1768.0,1023.0,-1521.0
15.661,1768.0,1023.0,-1521.0
15.662,1768.0,1023.0,-1521.0
15.705,1768.0,1023.0,-1521.0
15.706,1768.0,1023.0,-1521.0
15.707,1768.0,1023.0,-1521.0
15.733,1763.0,1021.0,-1534.0
15.75,1763.0,1021.0,-1534.0
15.751,1763.0,1021.0,-1534.0
15.795,1763.0,1021.0,-1534.0
15.796,1763.0,1021.0,-1534.0
15.804,1763.0,1021.0,-1534.0
15.808,1744.0,1025.0,-1549.0
15.84,1744.0,1025.0,-1549.0
15.841,1744.0,1025.0,-1549.0
15.885,1744.0,1025.0,-1549.0
15.886,1744.0,1025.0,-1549.0
15.887,1744.0,1025.0,-1549.0
15.92,1750.0,1040.0,-1557.0
15.93,1750.0,1040.0,-1557.0
15.931,1750.0,1040.0,-1557.0
15.954,1750.0,1040.0,-1557.0
15.975,1750.0,1040.0,-1557.0
15.976,1750.0,1040.0,-1557.0
16.02,1750.0,1040.0,-1557.0
16.029,1750.0,1040.0,-1557.0
16.033,1742.0,1042.0,-1570.0
16.065,1742.0,1042.0,-1570.0
16.108,1728.0,1050.0,-1590.0
16.11,1728.0,1050.0,-1590.0
16.111,1728.0,1050.0,-1590.0
16.112,1728.0,1050.0,-1590.0
16.142,1728.0,1050.0,-1590.0
16.2,1728.0,1050.0,-1590.0
16.201,1728.0,1050.0,-1590.0
16.202,1728.0,1050.0,-1590.0
16.22,1722.0,1051.0,-1583.0
16.246,1722.0,1051.0,-1583.0
16.291,1722.0,1051.0,-1583.0
16.292,1722.0,1051.0,-1583.0
16.333,1719.0,1051.0,-1598.0
16.337,1719.0,1051.0,-1598.0
16.338,1719.0,1051.0,-1598.0
16.366,1719.0,1051.0,-1598.0
16.381,1719.0,1051.0,-1598.0
16.408,1711.0,1044.0,-1583.0
16.471,1711.0,1044.0,-1583.0
16.472,1711.0,1044.0,-1583.0
16.472,1711.0,1044.0,-1583.0
16.515,1711.0,1044.0,-1583.0
16.516,1711.0,1044.0,-1583.0
16.517,1711.0,1044.0,-1583.0
16.52,1701.0,1041.0,-1589.0
16.554,1701.0,1041.0,-1589.0
16.561,1701.0,1041.0,-1589.0
16.562,1701.0,1041.0,-1589.0
16.619,1701.0,1041.0,-1589.0
16.629,1701.0,1041.0,-1589.0
16.632,1690.0,1044.0,-1594.0
16.65,1690.0,1044.0,-1594.0
16.651,1690.0,1044.0,-1594.0
16.652,1690.0,1044.0,-1594.0
16.696,1690.0,1044.0,-1594.0
16.697,1690.0,1044.0,-1594.0
16.707,1747.0,1355.0,-1786.0
16.741,1747.0,1355.0,-1786.0
16.742,1747.0,1355.0,-1786.0
16.786,1747.0,1355.0,-1786.0
16.787,1747.0,1355.0,-1786.0
16.821,1729.0,1270.0,-1723.0
16.83,1729.0,1270.0,-1723.0
16.834,1729.0,1270.0,-1723.0
16.876,1729.0,1270.0,-1723.0
16.877,1729.0,1270.0,-1723.0
16.892,1729.0,1270.0,-1723.0
16.921,1729.0,1270.0,-1723.0
16.922,1729.0,1270.0,-1723.0
16.929,1729.0,1270.0,-1723.0
16.933,1753.0,1371.0,-1811.0
16.966,1753.0,1371.0,-1811.0
17.008,1893.0,1635.0,-1849.0
17.011,1893.0,1635.0,-1849.0
17.012,1893.0,1635.0,-1849.0
17.041,1893.0,1635.0,-1849.0
17.056,1893.0,1635.0,-1849.0
17.1,1893.0,1635.0,-1849.0
17.101,1893.0,1635.0,-1849.0
17.12,1883.0,1803.0,-796.0
17.154,1883.0,1803.0,-796.0
17.229,1883.0,1803.0,-796.0
17.233,1830.0,1599.0,-192.0
17.236,1830.0,1599.0,-192.0
17.237,1830.0,1599.0,-192.0
17.308,1844.0,1721.0,433.0
17.325,1844.0,1721.0,433.0
17.326,1844.0,1721.0,433.0
17.327,1844.0,1721.0,433.0
17.341,1844.0,1721.0,433.0
17.371,1844.0,1721.0,433.0
17.372,1844.0,1721.0,433.0
17.42,1812.0,1567.0,734.0
17.454,1812.0,1567.0,734.0
17.529,1812.0,1567.0,734.0
17.533,1777.0,1459.0,944.0
17.595,1777.0,1459.0,944.0
17.608,1768.0,1437.0,343.0
17.642,1768.0,1437.0,343.0
17.685,1768.0,1437.0,343.0
17.686,1768.0,1437.0,343.0
17.687,1768.0,1437.0,343.0
17.72,1745.0,1538.0,-227.0
17.754,1745.0,1538.0,-227.0
17.833,1739.0,1583.0,-628.0
17.866,1739.0,1583.0,-628.0
17.867,1739.0,1583.0,-628.0
17.908,1712.0,1589.0,-39.0
17.91,1712.0,1589.0,-39.0
17.911,1712.0,1589.0,-39.0
17.941,1712.0,1589.0,-39.0
17.956,1712.0,1589.0,-39.0
17.957,1712.0,1589.0,-39.0
18.0,1712.0,1589.0,-39.0
18.02,1693.0,1574.0,332.0
18.046,1693.0,1574.0,332.0
18.047,1693.0,1574.0,332.0
18.129,1693.0,1574.0,332.0
18.13,1693.0,1574.0,332.0
18.133,1755.0,1793.0,617.0
18.18,1755.0,1793.0,617.0
18.181,1755.0,1793.0,617.0
18.182,1755.0,1793.0,617.0
18.225,1755.0,1793.0,617.0
18.226,1755.0,1793.0,617.0
18.242,1755.0,1793.0,617.0
18.245,1649.0,1758.0,812.0
18.32,1550.0,1770.0,964.0
18.354,1550.0,1770.0,964.0
18.361,1550.0,1770.0,964.0
18.361,1550.0,1770.0,964.0
18.362,1550.0,1770.0,964.0
18.405,1550.0,1770.0,964.0
18.429,1550.0,1770.0,964.0
18.432,1628.0,2152.0,1011.0
18.542,1628.0,2152.0,1011.0
18.546,1703.0,2506.0,985.0
18.62,1535.0,2433.0,1099.0
18.635,1535.0,2433.0,1099.0
18.636,1535.0,2433.0,1099.0
18.654,1535.0,2433.0,1099.0
18.721,1535.0,2433.0,1099.0
18.722,1535.0,2433.0,1099.0
18.729,1535.0,2433.0,1099.0
18.733,1418.0,2365.0,1157.0
18.808,1300.0,2313.0,1218.0
18.842,1300.0,2313.0,1218.0
18.9,1300.0,2313.0,1218.0
18.901,1300.0,2313.0,1218.0
18.902,1300.0,2313.0,1218.0
18.92,1213.0,2258.0,1247.0
18.945,1213.0,2258.0,1247.0
18.946,1213.0,2258.0,1247.0
18.954,1213.0,2258.0,1247.0
19.029,1213.0,2258.0,1247.0
19.033,1147.0,2194.0,1264.0
19.108,1105.0,2142.0,1309.0
19.142,1105.0,2142.0,1309.0
19.22,1041.0,2147.0,1374.0
19.255,1041.0,2147.0,1374.0
19.26,1041.0,2147.0,1374.0
19.261,1041.0,2147.0,1374.0
19.262,1041.0,2147.0,1374.0
19.329,1041.0,2147.0,1374.0
19.37,985.0,2116.0,1391.0
19.408,933.0,2079.0,1427.0
19.442,933.0,2079.0,1427.0
19.52,823.0,2071.0,1466.0
19.532,823.0,2071.0,1466.0
19.533,823.0,2071.0,1466.0
19.534,823.0,2071.0,1466.0
19.591,823.0,2071.0,1466.0
19.62,823.0,2071.0,1466.0
19.621,823.0,2071.0,1466.0
19.622,823.0,2071.0,1466.0
19.629,823.0,2071.0,1466.0
19.632,776.0,2083.0,1443.0
19.707,685.0,2161.0,1398.0
19.741,685.0,2161.0,1398.0
19.801,685.0,2161.0,1398.0
19.821,613.0,2189.0,1389.0
19.845,613.0,2189.0,1389.0
19.846,613.0,2189.0,1389.0
19.854,613.0,2189.0,1389.0
19.929,613.0,2189.0,1389.0
19.933,573.0,2197.0,1372.0
20.007,546.0,2213.0,1362.0
20.041,546.0,2213.0,1362.0
20.07,546.0,2213.0,1362.0
20.071,546.0,2213.0,1362.0
20.115,546.0,2213.0,1362.0
20.116,546.0,2213.0,1362.0
20.117,546.0,2213.0,1362.0
20.12,539.0,2240.0,1350.0
20.154,539.0,2240.0,1350.0
20.229,539.0,2240.0,1350.0
20.232,503.0,2242.0,1312.0
20.295,503.0,2242.0,1312.0
20.296,503.0,2242.0,1312.0
20.297,503.0,2242.0,1312.0
20.308,491.0,2234.0,1309.0
20.342,491.0,2234.0,1309.0
20.386,491.0,2234.0,1309.0
20.387,491.0,2234.0,1309.0
20.42,492.0,2239.0,1309.0
20.454,492.0,2239.0,1309.0
20.529,492.0,2239.0,1309.0
20.532,497.0,2266.0,1323.0
20.565,497.0,2266.0,1323.0
20.566,497.0,2266.0,1323.0
20.567,497.0,2266.0,1323.0
20.608,502.0,2249.0,1318.0
20.656,502.0,2249.0,1318.0
20.679,502.0,2249.0,1318.0
20.701,502.0,2249.0,1318.0
20.745,502.0,2249.0,1318.0
20.746,502.0,2249.0,1318.0
20.754,502.0,2249.0,1318.0
20.758,518.0,2218.0,1322.0
20.829,518.0,2218.0,1322.0
20.908,547.0,2206.0,1333.0
20.925,547.0,2206.0,1333.0
20.927,547.0,2206.0,1333.0
20.928,547.0,2206.0,1333.0
20.945,633.0,2175.0,1349.0
20.979,633.0,2175.0,1349.0
21.058,732.0,2148.0,1343.0
21.092,732.0,2148.0,1343.0
21.132,861.0,2088.0,1320.0
21.15,861.0,2088.0,1320.0
21.166,861.0,2088.0,1320.0
21.208,979.0,2052.0,1326.0
21.241,979.0,2052.0,1326.0
21.285,979.0,2052.0,1326.0
21.32,1120.0,1987.0,1325.0
21.355,1120.0,1987.0,1325.0
21.42,1120.0,1987.0,1325.0
21.421,1120.0,1987.0,1325.0
21.429,1120.0,1987.0,1325.0
21.432,1237.0,1928.0,1287.0
21.508,1374.0,1740.0,1369.0
21.51,1374.0,1740.0,1369.0
21.511,1374.0,1740.0,1369.0
21.512,1374.0,1740.0,1369.0
21.579,1374.0,1740.0,1369.0
21.6,1374.0,1740.0,1369.0
21.601,1374.0,1740.0,1369.0
21.602,1374.0,1740.0,1369.0
21.62,1505.0,1702.0,1349.0
21.691,1505.0,1702.0,1349.0
21.729,1505.0,1702.0,1349.0
21.732,1697.0,1607.0,1305.0
21.809,1912.0,1523.0,1224.0
21.842,1912.0,1523.0,1224.0
21.954,1912.0,1523.0,1224.0
21.958,2109.0,1462.0,647.0
22.005,2109.0,1462.0,647.0
22.033,2311.0,1353.0,180.0
22.066,2311.0,1353.0,180.0
22.096,2311.0,1353.0,180.0
22.108,2484.0,1305.0,-177.0
22.14,2484.0,1305.0,-177.0
22.179,2484.0,1305.0,-177.0
22.22,2638.0,1284.0,-456.0
22.231,2638.0,1284.0,-456.0
22.233,2638.0,1284.0,-456.0
22.254,2638.0,1284.0,-456.0
22.321,2638.0,1284.0,-456.0
22.329,2638.0,1284.0,-456.0
22.332,2813.0,1206.0,-658.0
22.408,2989.0,1153.0,-175.0
22.441,2989.0,1153.0,-175.0
22.52,3175.0,1082.0,164.0
22.545,3175.0,1082.0,164.0
22.546,3175.0,1082.0,164.0
22.554,3175.0,1082.0,164.0
22.633,3353.0,986.0,392.0
22.704,3353.0,986.0,392.0
22.741,3353.0,986.0,392.0
22.745,3533.0,878.0,-17.0
22.821,3683.0,800.0,-342.0
22.854,3683.0,800.0,-342.0
22.861,3683.0,800.0,-342.0
22.933,3837.0,756.0,-580.0
23.004,3837.0,756.0,-580.0
23.007,3986.0,733.0,-147.0
23.041,3986.0,733.0,-147.0
23.12,4131.0,655.0,171.0
23.13,4131.0,655.0,171.0
23.153,4131.0,655.0,171.0
23.229,4131.0,655.0,171.0
23.233,4284.0,609.0,420.0
23.308,4440.0,588.0,598.0
23.341,4440.0,588.0,598.0
23.355,4440.0,588.0,598.0
23.356,4440.0,588.0,598.0
23.357,4440.0,588.0,598.0
23.4,4440.0,588.0,598.0
23.401,4440.0,588.0,598.0
23.42,4595.0,527.0,728.0
23.445,4595.0,527.0,728.0
23.446,4595.0,527.0,728.0
23.454,4595.0,527.0,728.0
23.529,4595.0,527.0,728.0
23.533,4694.0,372.0,844.0
23.608,4819.0,296.0,953.0
23.625,4819.0,296.0,953.0
23.626,4819.0,296.0,953.0
23.627,4819.0,296.0,953.0
23.641,4819.0,296.0,953.0
23.715,4819.0,296.0,953.0
23.72,4839.0,137.0,878.0
23.754,4839.0,137.0,878.0
23.829,4839.0,137.0,878.0
23.832,4946.0,97.0,981.0
23.895,4946.0,97.0,981.0
23.897,4946.0,97.0,981.0
23.899,4946.0,97.0,981.0
23.908,5073.0,-40.0,1037.0
23.94,5073.0,-40.0,1037.0
23.941,5073.0,-40.0,1037.0
23.985,5073.0,-40.0,1037.0
24.02,5221.0,59.0,476.0
24.055,5221.0,59.0,476.0
24.133,5383.0,126.0,691.0
24.167,5383.0,126.0,691.0
24.207,5662.0,190.0,872.0
24.241,5662.0,190.0,872.0
24.32,5790.0,271.0,986.0
24.354,5790.0,271.0,986.0
24.429,5790.0,271.0,986.0
24.433,5799.0,231.0,1033.0
24.48,5799.0,231.0,1033.0
24.481,5799.0,231.0,1033.0
24.483,5799.0,231.0,1033.0
24.508,5797.0,187.0,1079.0
24.525,5797.0,187.0,1079.0
24.542,5797.0,187.0,1079.0
24.57,5797.0,187.0,1079.0
24.62,5879.0,252.0,1146.0
24.654,5879.0,252.0,1146.0
24.729,5879.0,252.0,1146.0
24.732,6070.0,308.0,1232.0
24.795,6070.0,308.0,1232.0
24.807,6161.0,378.0,1289.0
24.841,6161.0,378.0,1289.0
24.92,6156.0,441.0,1332.0
24.954,6156.0,441.0,1332.0
25.022,6156.0,441.0,1332.0
25.029,6156.0,441.0,1332.0
25.033,6297.0,501.0,1363.0
25.065,6297.0,501.0,1363.0
25.066,6297.0,501.0,1363.0
25.108,6237.0,597.0,1354.0
25.114,6237.0,597.0,1354.0
25.142,6237.0,597.0,1354.0
25.22,6186.0,688.0,1337.0
25.254,6186.0,688.0,1337.0
25.29,6186.0,688.0,1337.0
25.291,6186.0,688.0,1337.0
25.292,6186.0,688.0,1337.0
25.329,6186.0,688.0,1337.0
25.332,6124.0,827.0,1324.0
25.38,6124.0,827.0,1324.0
25.381,6124.0,827.0,1324.0
25.445,6101.0,954.0,1303.0
25.479,6101.0,954.0,1303.0
25.521,6087.0,1091.0,1278.0
25.553,6087.0,1091.0,1278.0
25.56,6087.0,1091.0,1278.0
25.562,6087.0,1091.0,1278.0
25.605,6087.0,1091.0,1278.0
25.606,6087.0,1091.0,1278.0
25.629,6087.0,1091.0,1278.0
25.632,6076.0,1212.0,1269.0
25.651,6076.0,1212.0,1269.0
25.741,6076.0,1212.0,1269.0
25.745,6106.0,1307.0,1264.0
25.821,6108.0,1408.0,1309.0
25.892,6108.0,1408.0,1309.0
25.92,6108.0,1408.0,1309.0
25.929,6108.0,1408.0,1309.0
25.933,6143.0,1548.0,1330.0
25.965,6143.0,1548.0,1330.0
25.966,6143.0,1548.0,1330.0
26.008,6131.0,1719.0,1313.0
26.117,6131.0,1719.0,1313.0
26.12,6097.0,1840.0,680.0
26.146,6097.0,1840.0,680.0
26.154,6097.0,1840.0,680.0
26.229,6097.0,1840.0,680.0
26.232,6077.0,2010.0,210.0
26.307,6022.0,2176.0,-150.0
26.342,6022.0,2176.0,-150.0
26.421,5988.0,2244.0,150.0
26.454,5988.0,2244.0,150.0
26.529,5988.0,2244.0,150.0
26.533,5934.0,2355.0,-212.0
26.608,5894.0,2495.0,-430.0
26.642,5894.0,2495.0,-430.0
26.685,5894.0,2495.0,-430.0
26.687,5894.0,2495.0,-430.0
26.72,5852.0,2533.0,-32.0
26.733,5852.0,2533.0,-32.0
26.754,5852.0,2533.0,-32.0
26.775,5852.0,2533.0,-32.0
26.776,5852.0,2533.0,-32.0
26.833,5791.0,2629.0,-313.0
26.867,5791.0,2629.0,-313.0
26.907,5746.0,2861.0,-547.0
26.942,5746.0,2861.0,-547.0
26.956,5746.0,2861.0,-547.0
26.957,5746.0,2861.0,-547.0
27.02,5718.0,2841.0,-120.0
27.046,5718.0,2841.0,-120.0
27.054,5718.0,2841.0,-120.0
27.13,5718.0,2841.0,-120.0
27.132,5682.0,2869.0,211.0
27.226,5682.0,2869.0,211.0
27.227,5682.0,2869.0,211.0
27.245,5515.0,3278.0,28.0
27.271,5515.0,3278.0,28.0
27.278,5515.0,3278.0,28.0
27.321,5529.0,3129.0,334.0
27.354,5529.0,3129.0,334.0
27.433,5484.0,3233.0,-76.0
27.467,5484.0,3233.0,-76.0
27.541,5484.0,3233.0,-76.0
27.544,5409.0,3056.0,248.0
27.621,5293.0,2992.0,-113.0
27.631,5293.0,2992.0,-113.0
27.653,5293.0,2992.0,-113.0
27.729,5293.0,2992.0,-113.0
27.733,5192.0,2869.0,-404.0
27.808,5064.0,2782.0,-627.0
27.81,5064.0,2782.0,-627.0
27.811,5064.0,2782.0,-627.0
27.842,5064.0,2782.0,-627.0
27.9,5064.0,2782.0,-627.0
27.92,4847.0,2874.0,-693.0
27.954,4847.0,2874.0,-693.0
28.029,4847.0,2874.0,-693.0
28.032,4756.0,2687.0,-203.0
28.107,4493.0,2977.0,-236.0
28.141,4493.0,2977.0,-236.0
28.22,4416.0,2773.0,130.0
28.254,4416.0,2773.0,130.0
28.26,4416.0,2773.0,130.0
28.261,4416.0,2773.0,130.0
28.305,4416.0,2773.0,130.0
28.306,4416.0,2773.0,130.0
28.33,4416.0,2773.0,130.0
28.333,4312.0,2536.0,394.0
28.35,4312.0,2536.0,394.0
28.351,4312.0,2536.0,394.0
28.352,4312.0,2536.0,394.0
28.408,4021.0,2741.0,204.0
28.479,4021.0,2741.0,204.0
28.52,3927.0,2535.0,-179.0
28.554,3927.0,2535.0,-179.0
28.629,3927.0,2535.0,-179.0
28.633,3824.0,2327.0,139.0
28.708,3715.0,2148.0,406.0
28.779,3715.0,2148.0,406.0
28.82,3589.0,2009.0,626.0
28.854,3589.0,2009.0,626.0
28.89,3589.0,2009.0,626.0
28.891,3589.0,2009.0,626.0
28.893,3589.0,2009.0,626.0
28.929,3589.0,2009.0,626.0
28.933,3461.0,1912.0,796.0
28.981,3461.0,1912.0,796.0
29.008,3318.0,1765.0,294.0
29.042,3318.0,1765.0,294.0
29.12,3172.0,1644.0,-74.0
29.191,3172.0,1644.0,-74.0
29.205,3172.0,1644.0,-74.0
29.206,3172.0,1644.0,-74.0
29.207,3172.0,1644.0,-74.0
29.229,3172.0,1644.0,-74.0
29.233,3042.0,1508.0,161.0
29.25,3042.0,1508.0,161.0
29.251,3042.0,1508.0,161.0
29.252,3042.0,1508.0,161.0
29.295,3042.0,1508.0,161.0
